id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENSG00000089009.16	5	3.6748e-08	2.462e-07	1.7e-05	1	5	-5.4084	1.0	1.0	1.0	20083	0	-5.4084
ENSG00000087191.14	6	3.8476e-08	2.462e-07	1.7e-05	2	6	-5.5006	1.0	1.0	1.0	20082	0	-5.5006
ENSG00000104824.18	6	1.6397e-07	2.462e-07	1.7e-05	3	6	-5.2517	1.0	1.0	1.0	20081	0	-5.2517
ENSG00000135972.9	3	2.4422e-07	2.462e-07	1.7e-05	4	3	-5.9684	1.0	1.0	1.0	20080	0	-5.9684
ENSG00000255154.9	6	2.6124e-07	2.462e-07	1.7e-05	5	5	-4.7452	0.36784	0.59357	1.0	8406	1	-4.7452
ENSG00000239900.14	6	6.3501e-07	2.462e-07	1.7e-05	6	6	-5.1567	1.0	1.0	1.0	20079	0	-5.1567
ENSG00000077380.16	6	6.4119e-07	2.462e-07	1.7e-05	7	6	-4.7967	1.0	1.0	1.0	20077	0	-4.7967
ENSG00000100575.14	6	6.4119e-07	2.462e-07	1.7e-05	8	6	-4.2874	1.0	1.0	1.0	20078	0	-4.2874
ENSG00000108883.13	6	6.6106e-07	2.462e-07	1.7e-05	9	6	-5.2461	1.0	1.0	1.0	20076	0	-5.2461
ENSG00000119616.11	5	7.9184e-07	2.462e-07	1.7e-05	10	5	-5.2823	1.0	1.0	1.0	20075	0	-5.2823
ENSG00000117481.12	3	1.0229e-06	2.462e-07	1.7e-05	11	3	-5.5611	0.99999	1.0	1.0	20032	0	-5.5611
ENSG00000132341.12	5	1.1774e-06	2.462e-07	1.7e-05	12	5	-5.4868	1.0	1.0	1.0	20074	0	-5.4868
ENSG00000073111.15	3	1.4135e-06	2.462e-07	1.7e-05	13	3	-5.8841	1.0	1.0	1.0	20073	0	-5.8841
ENSG00000051180.17	3	1.928e-06	2.462e-07	1.7e-05	14	3	-5.9409	1.0	1.0	1.0	20072	0	-5.9409
ENSG00000126254.12	3	2.7122e-06	2.462e-07	1.7e-05	15	3	-5.7316	1.0	1.0	1.0	20070	0	-5.7316
ENSG00000001497.18	3	2.7122e-06	2.462e-07	1.7e-05	16	3	-5.7946	1.0	1.0	1.0	20069	0	-5.7946
ENSG00000174177.13	3	2.7122e-06	2.462e-07	1.7e-05	17	3	-5.825	1.0	1.0	1.0	20071	0	-5.825
ENSG00000117751.18	5	2.9564e-06	2.462e-07	1.7e-05	18	5	-4.8203	1.0	1.0	1.0	20068	0	-4.8203
ENSG00000095906.17	4	3.169e-06	2.462e-07	1.7e-05	19	4	-5.237	1.0	1.0	1.0	20067	0	-5.237
ENSG00000155561.15	3	3.7128e-06	2.462e-07	1.7e-05	20	3	-6.022	1.0	1.0	1.0	20062	0	-6.022
ENSG00000071894.17	3	3.7128e-06	2.462e-07	1.7e-05	21	3	-5.7634	1.0	1.0	1.0	20064	0	-5.7634
ENSG00000127804.13	3	3.7128e-06	2.462e-07	1.7e-05	22	3	-5.6991	1.0	1.0	1.0	20065	0	-5.6991
ENSG00000175467.15	3	3.7128e-06	2.462e-07	1.7e-05	23	3	-5.6991	1.0	1.0	1.0	20063	0	-5.6991
ENSG00000100714.18	3	3.7128e-06	2.462e-07	1.7e-05	24	3	-5.6991	1.0	1.0	1.0	20066	0	-5.6991
ENSG00000113734.18	5	3.9492e-06	2.462e-07	1.7e-05	25	5	-5.2823	1.0	1.0	1.0	20061	0	-5.2823
ENSG00000173692.14	4	4.8758e-06	2.462e-07	1.7e-05	26	4	-5.3633	1.0	1.0	1.0	20060	0	-5.3633
ENSG00000165060.15	3	4.8993e-06	2.462e-07	1.7e-05	27	3	0.0	1.0	1.0	1.0	20056	0	0.0
ENSG00000107951.15	3	4.8993e-06	2.462e-07	1.7e-05	28	3	-5.6658	1.0	1.0	1.0	20059	0	-5.6658
ENSG00000130520.11	3	4.8993e-06	2.462e-07	1.7e-05	29	3	-5.6991	1.0	1.0	1.0	20057	0	-5.6991
ENSG00000138095.20	3	4.8993e-06	2.462e-07	1.7e-05	30	3	-5.8549	1.0	1.0	1.0	20058	0	-5.8549
ENSG00000174231.18	5	4.9652e-06	2.462e-07	1.7e-05	31	5	-4.9378	1.0	1.0	1.0	20055	0	-4.9378
ENSG00000127586.17	4	5.8974e-06	2.462e-07	1.7e-05	32	4	-5.0941	0.99999	1.0	1.0	20054	0	-5.0941
ENSG00000127922.10	3	6.4584e-06	2.462e-07	1.7e-05	33	3	-6.2413	0.99983	1.0	1.0	19777	0	-6.2413
ENSG00000124562.10	3	6.4617e-06	2.462e-07	1.7e-05	34	3	-5.6658	0.99999	1.0	1.0	20050	0	-5.6658
ENSG00000105193.9	3	6.4617e-06	2.462e-07	1.7e-05	35	3	-5.7316	0.99999	1.0	1.0	20053	0	-5.7316
ENSG00000241370.6	3	6.4617e-06	2.462e-07	1.7e-05	36	3	-5.6991	0.99999	1.0	1.0	20049	0	-5.6991
ENSG00000178999.13	3	6.4617e-06	2.462e-07	1.7e-05	37	3	-5.7634	0.99999	1.0	1.0	20052	0	-5.7634
ENSG00000196531.14	3	6.4617e-06	2.462e-07	1.7e-05	38	3	-5.7946	0.99999	1.0	1.0	20048	0	-5.7946
ENSG00000213741.11	3	6.4617e-06	2.462e-07	1.7e-05	39	3	-5.6317	0.99999	1.0	1.0	20051	0	-5.6317
ENSG00000119285.11	4	7.02e-06	2.462e-07	1.7e-05	40	4	-5.3392	0.99999	1.0	1.0	20047	0	-5.3392
ENSG00000215472.10	6	7.0902e-06	2.462e-07	1.7e-05	41	6	-5.105	0.99999	1.0	1.0	20046	0	-5.105
ENSG00000149428.21	6	7.5249e-06	2.462e-07	1.7e-05	42	6	-3.9069	0.99999	1.0	1.0	20045	0	-3.9069
ENSG00000089157.16	4	8.2469e-06	2.462e-07	1.7e-05	43	4	-5.6987	0.99999	1.0	1.0	20044	0	-5.6987
ENSG00000083093.12	3	8.4818e-06	2.462e-07	1.7e-05	44	3	-5.5968	0.99999	1.0	1.0	20041	0	-5.5968
ENSG00000129696.13	3	8.4818e-06	2.462e-07	1.7e-05	45	3	-5.7946	0.99999	1.0	1.0	20043	0	-5.7946
ENSG00000138663.9	3	8.4818e-06	2.462e-07	1.7e-05	46	3	-5.9128	0.99999	1.0	1.0	20038	0	-5.9128
ENSG00000115866.11	3	8.4818e-06	2.462e-07	1.7e-05	47	3	-5.6658	0.99999	1.0	1.0	20040	0	-5.6658
ENSG00000163634.12	3	8.4818e-06	2.462e-07	1.7e-05	48	3	-5.6317	0.99999	1.0	1.0	20039	0	-5.6317
ENSG00000198015.14	3	8.4818e-06	2.462e-07	1.7e-05	49	3	-5.7316	0.99999	1.0	1.0	20042	0	-5.7316
ENSG00000165280.18	3	1.0943e-05	2.462e-07	1.7e-05	50	3	-5.5611	0.99999	1.0	1.0	20036	0	-5.5611
ENSG00000102898.13	3	1.0943e-05	2.462e-07	1.7e-05	51	3	-5.6317	0.99999	1.0	1.0	20037	0	-5.6317
ENSG00000046647.15	3	1.0943e-05	2.462e-07	1.7e-05	52	3	-5.5611	0.99999	1.0	1.0	20035	0	-5.5611
ENSG00000131747.15	3	1.0943e-05	2.462e-07	1.7e-05	53	3	-5.6317	0.99999	1.0	1.0	20034	0	-5.6317
ENSG00000133706.20	3	1.0943e-05	2.462e-07	1.7e-05	54	3	-6.0737	0.99999	1.0	1.0	20031	0	-6.0737
ENSG00000109475.18	3	1.0943e-05	2.462e-07	1.7e-05	55	3	-5.5968	0.99999	1.0	1.0	20033	0	-5.5968
ENSG00000123219.13	3	1.0943e-05	2.462e-07	1.7e-05	56	3	-5.7316	0.99999	1.0	1.0	20030	0	-5.7316
ENSG00000100865.15	3	1.3866e-05	2.462e-07	1.7e-05	57	3	-5.5244	0.99999	1.0	1.0	20025	0	-5.5244
ENSG00000143252.17	3	1.3866e-05	2.462e-07	1.7e-05	58	3	-5.8549	0.99999	1.0	1.0	20028	0	-5.8549
ENSG00000160949.18	3	1.3866e-05	2.462e-07	1.7e-05	59	3	-5.2066	0.99999	1.0	1.0	20029	0	-5.2066
ENSG00000112685.14	3	1.3866e-05	2.462e-07	1.7e-05	60	3	-5.825	0.99999	1.0	1.0	20027	0	-5.825
ENSG00000134014.18	3	1.3866e-05	2.462e-07	1.7e-05	61	3	-5.5244	0.99999	1.0	1.0	20026	0	-5.5244
ENSG00000142544.7	3	1.3866e-05	2.462e-07	1.7e-05	62	3	-5.6658	0.99999	1.0	1.0	20024	0	-5.6658
ENSG00000164338.10	5	1.4043e-05	2.462e-07	1.7e-05	63	5	-4.1366	0.99999	1.0	1.0	20023	0	-4.1366
ENSG00000175054.16	4	1.4748e-05	2.462e-07	1.7e-05	64	4	-5.2826	0.99999	1.0	1.0	20022	0	-5.2826
ENSG00000030066.14	4	1.4748e-05	2.462e-07	1.7e-05	65	4	-5.5233	0.99999	1.0	1.0	20021	0	-5.5233
ENSG00000149716.13	5	1.5476e-05	2.462e-07	1.7e-05	66	5	-4.6263	0.99998	1.0	1.0	20020	0	-4.6263
ENSG00000105705.16	3	1.7443e-05	2.462e-07	1.7e-05	67	3	-5.9409	0.99998	1.0	1.0	20019	0	-5.9409
ENSG00000105248.16	3	1.7443e-05	2.462e-07	1.7e-05	68	3	-5.4868	0.99998	1.0	1.0	20018	0	-5.4868
ENSG00000040275.17	3	1.7443e-05	2.462e-07	1.7e-05	69	3	-5.5611	0.99998	1.0	1.0	20016	0	-5.5611
ENSG00000112081.18	3	1.7443e-05	2.462e-07	1.7e-05	70	3	-5.4868	0.99998	1.0	1.0	20017	0	-5.4868
ENSG00000198000.12	3	1.7443e-05	2.462e-07	1.7e-05	71	3	-5.4868	0.99998	1.0	1.0	20012	0	-5.4868
ENSG00000168883.20	3	1.7443e-05	2.462e-07	1.7e-05	72	3	-5.4868	0.99998	1.0	1.0	20015	0	-5.4868
ENSG00000242028.9	3	1.7443e-05	2.462e-07	1.7e-05	73	3	-5.8549	0.99998	1.0	1.0	20014	0	-5.8549
ENSG00000138346.16	3	1.7443e-05	2.462e-07	1.7e-05	74	3	-5.5611	0.99998	1.0	1.0	20013	0	-5.5611
ENSG00000174243.11	4	1.8636e-05	2.462e-07	1.7e-05	75	4	-4.6879	0.99998	1.0	1.0	20011	0	-4.6879
ENSG00000285130.2	4	1.9348e-05	2.462e-07	1.7e-05	76	4	-4.2306	0.99997	1.0	1.0	19998	0	-4.2306
ENSG00000243725.7	3	2.2049e-05	2.462e-07	1.7e-05	77	3	-5.7316	0.99998	1.0	1.0	20007	0	-5.7316
ENSG00000103549.22	3	2.2049e-05	2.462e-07	1.7e-05	78	3	-4.9378	0.99998	1.0	1.0	20003	0	-4.9378
ENSG00000116752.6	3	2.2049e-05	2.462e-07	1.7e-05	79	3	-5.6317	0.99998	1.0	1.0	20006	0	-5.6317
ENSG00000198755.11	3	2.2049e-05	2.462e-07	1.7e-05	80	3	-5.5244	0.99998	1.0	1.0	20001	0	-5.5244
ENSG00000129084.19	3	2.2049e-05	2.462e-07	1.7e-05	81	3	-5.8991	0.99998	1.0	1.0	20000	0	-5.8991
ENSG00000164167.13	3	2.2049e-05	2.462e-07	1.7e-05	82	3	-5.4481	0.99998	1.0	1.0	20010	0	-5.4481
ENSG00000100479.14	3	2.2049e-05	2.462e-07	1.7e-05	83	3	-5.6658	0.99998	1.0	1.0	20002	0	-5.6658
ENSG00000111845.5	3	2.2049e-05	2.462e-07	1.7e-05	84	3	-5.4868	0.99998	1.0	1.0	20008	0	-5.4868
ENSG00000102967.12	3	2.2049e-05	2.462e-07	1.7e-05	85	3	-5.6317	0.99998	1.0	1.0	20004	0	-5.6317
ENSG00000143374.18	3	2.2049e-05	2.462e-07	1.7e-05	86	3	-5.4481	0.99998	1.0	1.0	20005	0	-5.4481
ENSG00000198498.10	3	2.2049e-05	2.462e-07	1.7e-05	87	3	-5.5611	0.99998	1.0	1.0	20009	0	-5.5611
ENSG00000147604.14	3	2.3677e-05	2.462e-07	1.7e-05	88	3	-5.7174	0.99852	1.0	1.0	19194	0	-5.7174
ENSG00000135679.27	6	2.4272e-05	2.462e-07	1.7e-05	89	6	-2.3454	0.99998	1.0	1.0	19999	0	-2.3454
ENSG00000102901.13	6	2.5561e-05	2.462e-07	1.7e-05	90	5	-3.2693	0.99065	0.99722	1.0	18589	0	-3.2693
ENSG00000100412.17	3	2.7532e-05	2.462e-07	1.7e-05	91	3	-5.5611	0.99997	1.0	1.0	19997	0	-5.5611
ENSG00000131100.13	3	2.7532e-05	2.462e-07	1.7e-05	92	3	-5.6658	0.99997	1.0	1.0	19990	0	-5.6658
ENSG00000072756.18	3	2.7532e-05	2.462e-07	1.7e-05	93	3	-5.6317	0.99997	1.0	1.0	19992	0	-5.6317
ENSG00000130772.14	3	2.7532e-05	2.462e-07	1.7e-05	94	3	-5.4481	0.99997	1.0	1.0	19993	0	-5.4481
ENSG00000067596.12	3	2.7532e-05	2.462e-07	1.7e-05	95	3	-5.5968	0.99997	1.0	1.0	19987	0	-5.5968
ENSG00000137168.8	3	2.7532e-05	2.462e-07	1.7e-05	96	3	-5.6658	0.99997	1.0	1.0	19994	0	-5.6658
ENSG00000122692.9	3	2.7532e-05	2.462e-07	1.7e-05	97	3	-5.9409	0.99997	1.0	1.0	19991	0	-5.9409
ENSG00000179950.15	3	2.7532e-05	2.462e-07	1.7e-05	98	3	-5.4084	0.99997	1.0	1.0	19995	0	-5.4084
ENSG00000094804.12	3	2.7532e-05	2.462e-07	1.7e-05	99	3	-5.825	0.99997	1.0	1.0	19988	0	-5.825
ENSG00000104412.8	3	2.7532e-05	2.462e-07	1.7e-05	100	3	-5.5968	0.99997	1.0	1.0	19996	0	-5.5968
ENSG00000172809.13	3	2.7532e-05	2.462e-07	1.7e-05	101	3	-5.8549	0.99997	1.0	1.0	19989	0	-5.8549
ENSG00000205571.15	5	2.8325e-05	2.462e-07	1.7e-05	102	5	-5.6117	0.99971	0.99999	1.0	19681	0	-5.6117
ENSG00000100220.12	3	2.9538e-05	2.462e-07	1.7e-05	103	3	-6.0989	0.99986	1.0	1.0	19839	0	-6.0989
ENSG00000164919.11	5	3.066e-05	2.462e-07	1.7e-05	104	5	-5.0441	0.99997	1.0	1.0	19986	0	-5.0441
ENSG00000260238.6	4	3.1323e-05	2.462e-07	1.7e-05	105	4	-4.6798	0.99997	1.0	1.0	19985	0	-4.6798
ENSG00000148843.15	3	3.4605e-05	2.462e-07	1.7e-05	106	3	-5.6317	0.99997	1.0	1.0	19983	0	-5.6317
ENSG00000106588.12	3	3.4605e-05	2.462e-07	1.7e-05	107	3	-5.668	0.99997	1.0	1.0	19984	0	-5.668
ENSG00000116809.12	3	3.4605e-05	2.462e-07	1.7e-05	108	3	-5.3687	0.99997	1.0	1.0	19981	0	-5.3687
ENSG00000103168.17	3	3.4605e-05	2.462e-07	1.7e-05	109	3	-5.3676	0.99997	1.0	1.0	19979	0	-5.3676
ENSG00000115839.20	3	3.4605e-05	2.462e-07	1.7e-05	110	3	-5.2548	0.99997	1.0	1.0	19982	0	-5.2548
ENSG00000126267.11	3	3.4605e-05	2.462e-07	1.7e-05	111	3	-5.3676	0.99997	1.0	1.0	19978	0	-5.3676
ENSG00000115484.15	3	3.4605e-05	2.462e-07	1.7e-05	112	3	-5.3676	0.99997	1.0	1.0	19980	0	-5.3676
ENSG00000109911.19	3	3.4605e-05	2.462e-07	1.7e-05	113	3	-5.4084	0.99997	1.0	1.0	19976	0	-5.4084
ENSG00000141101.13	3	3.4605e-05	2.462e-07	1.7e-05	114	3	-5.6317	0.99997	1.0	1.0	19975	0	-5.6317
ENSG00000102384.14	3	3.4605e-05	2.462e-07	1.7e-05	115	3	-5.4868	0.99997	1.0	1.0	19977	0	-5.4868
ENSG00000092853.14	4	3.7952e-05	2.462e-07	1.7e-05	116	4	-4.6056	0.99996	1.0	1.0	19974	0	-4.6056
ENSG00000153037.15	5	3.9467e-05	2.462e-07	1.7e-05	117	5	-5.2377	0.99965	0.99999	1.0	19638	0	-5.2377
ENSG00000133687.16	3	4.3262e-05	2.462e-07	1.7e-05	118	3	-4.5311	0.99996	1.0	1.0	19966	0	-4.5311
ENSG00000137054.16	3	4.3262e-05	2.462e-07	1.7e-05	119	3	-5.7316	0.99996	1.0	1.0	19962	0	-5.7316
ENSG00000270800.4	3	4.3262e-05	2.462e-07	1.7e-05	120	3	0.0	0.99996	1.0	1.0	19971	0	0.0
ENSG00000113522.14	3	4.3262e-05	2.462e-07	1.7e-05	121	3	-5.3256	0.99996	1.0	1.0	19968	0	-5.3256
ENSG00000124614.17	3	4.3262e-05	2.462e-07	1.7e-05	122	3	0.0	0.99996	1.0	1.0	19964	0	0.0
ENSG00000113272.14	3	4.3262e-05	2.462e-07	1.7e-05	123	3	-6.022	0.99996	1.0	1.0	19973	0	-6.022
ENSG00000139168.9	3	4.3262e-05	2.462e-07	1.7e-05	124	3	-5.4868	0.99996	1.0	1.0	19965	0	-5.4868
ENSG00000147874.11	3	4.3262e-05	2.462e-07	1.7e-05	125	3	-5.4868	0.99996	1.0	1.0	19963	0	-5.4868
ENSG00000231500.7	3	4.3262e-05	2.462e-07	1.7e-05	126	3	-5.3676	0.99996	1.0	1.0	19972	0	-5.3676
ENSG00000076003.5	3	4.3262e-05	2.462e-07	1.7e-05	127	3	-5.4868	0.99996	1.0	1.0	19970	0	-5.4868
ENSG00000138376.11	3	4.3262e-05	2.462e-07	1.7e-05	128	3	-5.3256	0.99996	1.0	1.0	19969	0	-5.3256
ENSG00000155827.12	3	4.3262e-05	2.462e-07	1.7e-05	129	3	-5.7946	0.99996	1.0	1.0	19967	0	-5.7946
ENSG00000158526.8	3	4.5667e-05	2.462e-07	1.7e-05	130	3	-5.1311	0.99992	1.0	1.0	19908	0	-5.1311
ENSG00000104356.11	4	4.8192e-05	2.462e-07	1.7e-05	131	4	-5.0878	0.99995	1.0	1.0	19961	0	-5.0878
ENSG00000167468.20	6	4.8855e-05	2.462e-07	1.7e-05	132	6	-4.1885	0.99995	1.0	1.0	19960	0	-4.1885
ENSG00000196504.21	4	5.1487e-05	2.462e-07	1.7e-05	133	4	-5.1639	0.99995	1.0	1.0	19959	0	-5.1639
ENSG00000146109.5	3	5.2519e-05	2.462e-07	1.7e-05	134	3	-5.2823	0.99995	1.0	1.0	19958	0	-5.2823
ENSG00000166595.12	3	5.2519e-05	2.462e-07	1.7e-05	135	3	-5.5968	0.99995	1.0	1.0	19957	0	-5.5968
ENSG00000131381.13	3	5.2519e-05	2.462e-07	1.7e-05	136	3	-5.2823	0.99995	1.0	1.0	19956	0	-5.2823
ENSG00000155959.12	3	5.2519e-05	2.462e-07	1.7e-05	137	3	-5.2823	0.99995	1.0	1.0	19953	0	-5.2823
ENSG00000130935.10	3	5.2519e-05	2.462e-07	1.7e-05	138	3	-5.3676	0.99995	1.0	1.0	19950	0	-5.3676
ENSG00000105618.14	3	5.2519e-05	2.462e-07	1.7e-05	139	3	-5.2823	0.99995	1.0	1.0	19948	0	-5.2823
ENSG00000125755.20	3	5.2519e-05	2.462e-07	1.7e-05	140	3	-5.5244	0.99995	1.0	1.0	19949	0	-5.5244
ENSG00000277791.5	3	5.2519e-05	2.462e-07	1.7e-05	141	3	-5.2823	0.99995	1.0	1.0	19954	0	-5.2823
ENSG00000164346.10	3	5.2519e-05	2.462e-07	1.7e-05	142	3	-5.825	0.99995	1.0	1.0	19955	0	-5.825
ENSG00000105617.4	3	5.2519e-05	2.462e-07	1.7e-05	143	3	-5.8549	0.99995	1.0	1.0	19951	0	-5.8549
ENSG00000187051.9	3	5.2519e-05	2.462e-07	1.7e-05	144	3	-5.0238	0.99995	1.0	1.0	19952	0	-5.0238
ENSG00000159079.19	6	5.256e-05	2.462e-07	1.7e-05	145	5	-4.9671	0.98682	0.99569	1.0	18446	0	-4.9671
ENSG00000065328.17	5	5.4337e-05	2.462e-07	1.7e-05	146	5	-5.095	0.99989	1.0	1.0	19868	0	-5.095
ENSG00000138785.16	4	5.4386e-05	2.462e-07	1.7e-05	147	4	-3.7435	0.99995	1.0	1.0	19947	0	-3.7435
ENSG00000144713.13	4	5.4464e-05	2.462e-07	1.7e-05	148	4	-5.5781	0.99455	0.99953	1.0	18785	0	-5.5781
ENSG00000119596.18	6	5.6495e-05	2.462e-07	1.7e-05	149	5	-3.2979	0.97933	0.99153	1.0	18245	0	-3.2979
ENSG00000138777.20	4	5.7844e-05	2.462e-07	1.7e-05	150	4	-4.7634	0.99994	1.0	1.0	19946	0	-4.7634
ENSG00000134248.14	3	5.9055e-05	2.462e-07	1.7e-05	151	3	-5.105	0.99874	1.0	1.0	19244	0	-5.105
ENSG00000196235.14	3	5.9055e-05	2.462e-07	1.7e-05	152	3	-5.105	0.9987	1.0	1.0	19227	0	-5.105
ENSG00000196305.19	4	6.0441e-05	2.462e-07	1.7e-05	153	4	-4.1379	0.99994	1.0	1.0	19945	0	-4.1379
ENSG00000213024.13	4	6.259e-05	2.462e-07	1.7e-05	154	4	-5.6658	0.99994	1.0	1.0	19944	0	-5.6658
ENSG00000163875.16	3	6.3311e-05	2.462e-07	1.7e-05	155	3	-5.2377	0.99994	1.0	1.0	19939	0	-5.2377
ENSG00000113068.10	3	6.3311e-05	2.462e-07	1.7e-05	156	3	-5.4481	0.99994	1.0	1.0	19942	0	-5.4481
ENSG00000100023.20	3	6.3311e-05	2.462e-07	1.7e-05	157	3	-4.8464	0.99994	1.0	1.0	19933	0	-4.8464
ENSG00000132424.17	3	6.3311e-05	2.462e-07	1.7e-05	158	3	-5.4481	0.99994	1.0	1.0	19941	0	-5.4481
ENSG00000241127.9	3	6.3311e-05	2.462e-07	1.7e-05	159	3	-5.6991	0.99994	1.0	1.0	19936	0	-5.6991
ENSG00000124207.17	3	6.3311e-05	2.462e-07	1.7e-05	160	3	-4.8775	0.99994	1.0	1.0	19934	0	-4.8775
ENSG00000148835.12	3	6.3311e-05	2.462e-07	1.7e-05	161	3	-5.2377	0.99994	1.0	1.0	19931	0	-5.2377
ENSG00000114491.14	3	6.3311e-05	2.462e-07	1.7e-05	162	3	-5.3256	0.99994	1.0	1.0	19940	0	-5.3256
ENSG00000117222.14	3	6.3311e-05	2.462e-07	1.7e-05	163	3	-5.2377	0.99994	1.0	1.0	19938	0	-5.2377
ENSG00000129810.15	3	6.3311e-05	2.462e-07	1.7e-05	164	3	-5.2377	0.99994	1.0	1.0	19937	0	-5.2377
ENSG00000144867.13	3	6.3311e-05	2.462e-07	1.7e-05	165	3	-5.3256	0.99994	1.0	1.0	19943	0	-5.3256
ENSG00000119720.18	3	6.3311e-05	2.462e-07	1.7e-05	166	3	-5.3676	0.99994	1.0	1.0	19935	0	-5.3676
ENSG00000221914.11	3	6.3311e-05	2.462e-07	1.7e-05	167	3	-5.2377	0.99994	1.0	1.0	19932	0	-5.2377
ENSG00000177084.19	3	6.3311e-05	2.462e-07	1.7e-05	168	3	-5.5611	0.99994	1.0	1.0	19930	0	-5.5611
ENSG00000139343.11	4	6.8332e-05	2.462e-07	1.7e-05	169	4	-4.5276	0.99993	1.0	1.0	19929	0	-4.5276
ENSG00000108094.17	4	6.8413e-05	2.462e-07	1.7e-05	170	4	-5.5056	0.99956	1.0	1.0	19561	0	-5.5056
ENSG00000131462.9	4	6.8413e-05	2.462e-07	1.7e-05	171	4	-5.6092	0.9999	1.0	1.0	19882	0	-5.6092
ENSG00000182628.13	4	6.8413e-05	2.462e-07	1.7e-05	172	4	-5.0833	0.99984	1.0	1.0	19799	0	-5.0833
ENSG00000148688.14	3	6.9322e-05	2.462e-07	1.7e-05	173	3	-5.2377	0.99993	1.0	1.0	19928	0	-5.2377
ENSG00000187778.14	3	7.1029e-05	2.462e-07	1.7e-05	174	2	-0.6679	0.94623	0.97858	1.0	17598	0	-0.6679
ENSG00000061794.13	3	7.511e-05	2.462e-07	1.7e-05	175	3	-5.5611	0.99992	1.0	1.0	19927	0	-5.5611
ENSG00000100028.12	3	7.511e-05	2.462e-07	1.7e-05	176	3	0.0	0.99992	1.0	1.0	19922	0	0.0
ENSG00000125107.19	3	7.511e-05	2.462e-07	1.7e-05	177	3	-5.2377	0.99992	1.0	1.0	19926	0	-5.2377
ENSG00000286070.2	3	7.511e-05	2.462e-07	1.7e-05	178	3	0.0	0.99992	1.0	1.0	19921	0	0.0
ENSG00000136875.13	3	7.511e-05	2.462e-07	1.7e-05	179	3	-4.6798	0.99992	1.0	1.0	19918	0	-4.6798
ENSG00000161057.13	3	7.511e-05	2.462e-07	1.7e-05	180	3	-5.1567	0.99992	1.0	1.0	19912	0	-5.1567
ENSG00000180228.14	3	7.511e-05	2.462e-07	1.7e-05	181	3	-5.1917	0.99992	1.0	1.0	19914	0	-5.1917
ENSG00000183258.12	3	7.511e-05	2.462e-07	1.7e-05	182	3	-5.2823	0.99992	1.0	1.0	19910	0	-5.2823
ENSG00000213465.8	3	7.511e-05	2.462e-07	1.7e-05	183	3	-5.8549	0.99992	1.0	1.0	19924	0	-5.8549
ENSG00000163811.12	3	7.511e-05	2.462e-07	1.7e-05	184	3	-5.1917	0.99992	1.0	1.0	19916	0	-5.1917
ENSG00000164587.13	3	7.511e-05	2.462e-07	1.7e-05	185	3	-5.2377	0.99992	1.0	1.0	19915	0	-5.2377
ENSG00000133316.16	3	7.511e-05	2.462e-07	1.7e-05	186	3	-5.5611	0.99992	1.0	1.0	19925	0	-5.5611
ENSG00000125835.20	3	7.511e-05	2.462e-07	1.7e-05	187	3	-4.4914	0.99992	1.0	1.0	19923	0	-4.4914
ENSG00000165271.17	3	7.511e-05	2.462e-07	1.7e-05	188	3	-5.1917	0.99992	1.0	1.0	19911	0	-5.1917
ENSG00000213780.11	3	7.511e-05	2.462e-07	1.7e-05	189	3	-5.2823	0.99992	1.0	1.0	19909	0	-5.2823
ENSG00000232838.4	3	7.511e-05	2.462e-07	1.7e-05	190	3	0.0	0.99992	1.0	1.0	19919	0	0.0
ENSG00000149474.15	3	7.511e-05	2.462e-07	1.7e-05	191	3	0.0	0.99992	1.0	1.0	19920	0	0.0
ENSG00000069248.12	3	7.511e-05	2.462e-07	1.7e-05	192	3	-5.1917	0.99992	1.0	1.0	19913	0	-5.1917
ENSG00000115561.16	3	7.511e-05	2.462e-07	1.7e-05	193	3	-5.3676	0.99992	1.0	1.0	19917	0	-5.3676
ENSG00000121152.10	5	7.5148e-05	1.231e-06	8.5e-05	194	5	-5.4084	0.99976	0.99999	1.0	19716	0	-5.4084
ENSG00000145734.20	3	8.1344e-05	2.462e-07	1.7e-05	195	3	-5.6991	0.99992	1.0	1.0	19907	0	-5.6991
ENSG00000120438.12	3	8.8383e-05	2.462e-07	1.7e-05	196	3	-5.3256	0.99991	1.0	1.0	19892	0	-5.3256
ENSG00000123064.13	3	8.8383e-05	2.462e-07	1.7e-05	197	3	-5.4084	0.99991	1.0	1.0	19904	0	-5.4084
ENSG00000105732.13	3	8.8383e-05	2.462e-07	1.7e-05	198	3	-5.1441	0.99991	1.0	1.0	19889	0	-5.1441
ENSG00000178035.13	3	8.8383e-05	2.462e-07	1.7e-05	199	3	-5.2823	0.99991	1.0	1.0	19888	0	-5.2823
ENSG00000127554.13	3	8.8383e-05	2.462e-07	1.7e-05	200	3	-5.1441	0.99991	1.0	1.0	19891	0	-5.1441
ENSG00000164615.6	3	8.8383e-05	2.462e-07	1.7e-05	201	3	-5.6317	0.99991	1.0	1.0	19896	0	-5.6317
ENSG00000094880.11	3	8.8383e-05	2.462e-07	1.7e-05	202	3	-5.1917	0.99991	1.0	1.0	19894	0	-5.1917
ENSG00000130204.13	3	8.8383e-05	2.462e-07	1.7e-05	203	3	-5.1917	0.99991	1.0	1.0	19887	0	-5.1917
